#Mes	Dia	Hora	DiaSemana	Estacion	Sentido	TipoVehiculo	FormaPago	CantidadPasos
4	1	17	2	3	1	1	102	15
4	1	17	2	3	1	1	103	16
4	1	17	2	3	1	1	104	12
4	1	17	2	3	1	1	105	21
4	1	17	2	3	1	1	106	778
4	1	17	2	3	1	2	101	51
4	1	17	2	3	1	2	102	8
4	1	17	2	3	1	2	103	9
4	1	17	2	3	1	2	104	4
4	1	17	2	3	1	2	105	1
4	1	17	2	3	1	2	106	190
4	1	17	2	3	2	1	101	1347
4	1	17	2	3	2	1	102	29
4	1	17	2	3	2	1	103	16
4	1	17	2	3	2	1	104	21
4	1	17	2	3	2	1	105	27
4	1	17	2	3	2	1	106	1126
4	1	17	2	3	2	2	101	45
4	1	17	2	3	2	2	102	4
4	1	17	2	3	2	2	103	5
4	1	17	2	3	2	2	104	8
4	1	17	2	3	2	2	106	217
4	1	17	2	4	1	1	101	1160
4	1	17	2	4	1	1	102	22
4	1	17	2	4	1	1	103	6
4	1	17	2	4	1	1	104	49
4	1	17	2	4	1	1	105	9
4	1	17	2	4	1	1	106	1189
4	1	17	2	4	1	2	101	40
4	1	17	2	4	1	2	102	8
4	1	17	2	4	1	2	103	1
4	1	17	2	4	1	2	104	1
4	1	17	2	4	1	2	106	121
4	1	17	2	4	2	1	101	1458
4	1	17	2	4	2	1	102	20
4	1	17	2	4	2	1	103	14
4	1	17	2	4	2	1	104	79
4	1	17	2	4	2	1	105	15
4	1	17	2	4	2	1	106	2158
4	1	17	2	4	2	2	101	26
4	1	17	2	4	2	2	102	5
4	1	17	2	4	2	2	103	3
4	1	17	2	4	2	2	104	2
4	1	17	2	4	2	2	106	72
4	1	17	2	6	2	1	101	68
4	1	17	2	6	2	1	102	1
4	1	17	2	6	2	1	105	2
4	1	17	2	6	2	1	106	85
4	1	17	2	6	2	2	101	45
4	1	17	2	6	2	2	102	1
4	1	17	2	6	2	2	103	4
4	1	17	2	6	2	2	106	83
4	1	17	2	7	2	1	104	39
4	1	17	2	7	2	1	106	142
4	1	17	2	7	2	2	106	2
4	1	17	2	8	2	1	104	29
4	1	17	2	8	2	1	106	143
4	1	17	2	8	2	2	106	7
4	1	18	2	1	1	1	101	282
4	1	18	2	1	1	1	102	4
4	1	18	2	1	1	1	103	4
4	1	18	2	1	1	1	104	8
4	1	18	2	1	1	1	105	6
4	1	18	2	1	1	1	106	268
4	1	18	2	1	1	2	102	12
4	1	18	2	1	1	2	106	6
4	1	18	2	1	2	1	101	253
4	1	18	2	1	2	1	102	6
4	1	18	2	1	2	1	103	3
4	1	18	2	1	2	1	104	3
4	1	18	2	1	2	1	105	3
4	1	18	2	1	2	1	106	206
4	1	18	2	1	2	2	101	3
4	1	18	2	1	2	2	102	5
4	1	18	2	1	2	2	103	1
4	1	18	2	1	2	2	106	9
4	1	18	2	2	1	1	101	1517
4	1	18	2	2	1	1	102	27
4	1	18	2	2	1	1	103	20
4	1	18	2	2	1	1	104	80
4	1	18	2	2	1	1	105	29
4	1	18	2	2	1	1	106	1165
4	1	18	2	2	1	2	101	70
4	1	18	2	2	1	2	102	12
4	1	18	2	2	1	2	103	10
4	1	18	2	2	1	2	104	2
4	1	18	2	2	1	2	106	282
4	1	18	2	2	2	1	101	2365
4	1	18	2	2	2	1	102	50
4	1	18	2	2	2	1	103	36
4	1	18	2	2	2	1	104	112
4	1	18	2	2	2	1	105	41
4	1	18	2	2	2	1	106	2372
4	1	18	2	2	2	2	101	85
4	1	18	2	2	2	2	102	13
4	1	18	2	2	2	2	103	8
4	1	18	2	2	2	2	104	2
4	1	18	2	2	2	2	105	1
4	1	18	2	2	2	2	106	320
4	1	18	2	3	1	1	101	857
4	1	18	2	3	1	1	102	10
4	1	18	2	3	1	1	103	12
4	1	18	2	3	1	1	104	10
4	1	18	2	3	1	1	105	15
4	1	18	2	3	1	1	106	719
4	1	18	2	3	1	2	101	35
4	1	18	2	3	1	2	103	8
4	1	18	2	3	1	2	104	5
4	1	18	2	3	1	2	106	124
4	1	18	2	3	2	1	101	1285
4	1	18	2	3	2	1	102	24
4	1	18	2	3	2	1	103	15
4	1	18	2	3	2	1	104	23
4	1	18	2	3	2	1	105	24
4	1	18	2	3	2	1	106	1044
4	1	18	2	3	2	2	101	31
4	1	18	2	3	2	2	102	2
4	1	18	2	3	2	2	103	5
4	1	18	2	3	2	2	104	5
4	1	18	2	3	2	2	105	1
4	1	18	2	3	2	2	106	176
4	1	18	2	4	1	1	101	1077
4	1	18	2	4	1	1	102	17
4	1	18	2	4	1	1	103	9
4	1	18	2	4	1	1	104	18
4	1	18	2	4	1	1	105	6
4	1	18	2	4	1	1	106	1171
4	1	18	2	4	1	2	101	19
4	1	18	2	4	1	2	102	1
4	1	18	2	4	1	2	106	94
4	1	18	2	4	2	1	101	1397
4	1	18	2	4	2	1	102	13
4	1	18	2	4	2	1	103	13
4	1	18	2	4	2	1	104	54
4	1	18	2	4	2	1	105	10
4	1	18	2	4	2	1	106	2089
4	1	18	2	4	2	2	101	23
4	1	18	2	4	2	2	102	5
4	1	18	2	4	2	2	103	1
4	1	18	2	4	2	2	106	54
4	1	18	2	6	2	1	101	73
4	1	18	2	6	2	1	102	1
4	1	18	2	6	2	1	104	3
4	1	18	2	6	2	1	106	93
4	1	18	2	6	2	2	101	35
4	1	18	2	6	2	2	103	3
4	1	18	2	6	2	2	106	82
4	1	18	2	7	2	1	104	31
4	1	18	2	7	2	1	106	127
4	1	18	2	7	2	2	106	6
4	1	18	2	8	2	1	104	32
4	1	18	2	8	2	1	106	126
4	1	18	2	8	2	2	106	2
4	1	19	2	1	1	1	101	192
4	1	19	2	1	1	1	102	4
4	1	19	2	1	1	1	103	2
4	1	19	2	1	1	1	104	2
4	1	19	2	1	1	1	105	3
4	1	19	2	1	1	1	106	174
4	1	19	2	1	1	2	101	6
4	1	19	2	1	1	2	102	1
4	1	19	2	1	1	2	106	3
4	1	19	2	1	2	1	101	217
4	1	19	2	1	2	1	102	4
4	1	19	2	1	2	1	103	2
4	1	19	2	1	2	1	104	1
4	1	19	2	1	2	1	105	4
4	1	19	2	1	2	1	106	179
4	1	19	2	1	2	2	102	6
4	1	19	2	1	2	2	106	5
4	1	19	2	2	1	1	101	1401
4	1	19	2	2	1	1	102	19
4	1	19	2	2	1	1	103	26
4	1	19	2	2	1	1	104	18
4	1	19	2	2	1	1	105	22
4	1	19	2	2	1	1	106	1088
4	1	19	2	2	1	2	101	39
4	1	19	2	2	1	2	102	11
4	1	19	2	2	1	2	103	9
4	1	19	2	2	1	2	104	3
4	1	19	2	2	1	2	106	180
4	1	19	2	2	2	1	101	1847
4	1	19	2	2	2	1	102	43
4	1	19	2	2	2	1	103	28
4	1	19	2	2	2	1	104	63
4	1	19	2	2	2	1	105	40
4	1	19	2	2	2	1	106	1755
4	1	19	2	2	2	2	101	58
4	1	19	2	2	2	2	102	11
4	1	19	2	2	2	2	103	6
4	1	19	2	2	2	2	104	2
4	1	19	2	2	2	2	106	231
4	1	19	2	3	1	1	101	801
4	1	19	2	3	1	1	102	14
4	1	19	2	3	1	1	103	11
4	1	19	2	3	1	1	104	10
4	1	19	2	3	1	1	105	14
4	1	19	2	3	1	1	106	568
4	1	19	2	3	1	2	101	20
4	1	19	2	3	1	2	102	3
4	1	19	2	3	1	2	103	7
4	1	19	2	3	1	2	104	8
4	1	19	2	3	1	2	106	101
4	1	19	2	3	2	1	101	1181
4	1	19	2	3	2	1	102	22
4	1	19	2	3	2	1	103	14
4	1	19	2	3	2	1	104	15
4	1	19	2	3	2	1	105	27
4	1	19	2	3	2	1	106	926
4	1	19	2	3	2	2	101	27
4	1	19	2	3	2	2	102	5
4	1	19	2	3	2	2	103	6
4	1	19	2	3	2	2	104	4
4	1	19	2	3	2	2	106	153
4	1	19	2	4	1	1	101	930
4	1	19	2	4	1	1	102	7
4	1	19	2	4	1	1	103	8
4	1	19	2	4	1	1	104	15
4	1	19	2	4	1	1	105	8
4	1	19	2	4	1	1	106	823
4	1	19	2	4	1	2	101	19
4	1	19	2	4	1	2	102	6
4	1	19	2	4	1	2	106	46
4	1	19	2	4	2	1	101	1049
4	1	19	2	4	2	1	102	11
4	1	19	2	4	2	1	103	4
4	1	19	2	4	2	1	104	36
4	1	19	2	4	2	1	105	17
4	1	19	2	4	2	1	106	1439
4	1	19	2	4	2	2	101	15
4	1	19	2	4	2	2	102	2
4	1	19	2	4	2	2	104	1
4	1	19	2	4	2	2	106	35
4	1	19	2	6	2	1	101	52
4	1	19	2	6	2	1	102	1
4	1	19	2	6	2	1	103	1
4	1	19	2	6	2	1	104	1
4	1	19	2	6	2	1	105	1
4	1	19	2	6	2	1	106	49
4	1	19	2	6	2	2	101	39
4	1	19	2	6	2	2	103	2
4	1	19	2	6	2	2	106	79
4	1	19	2	7	2	1	104	24
4	1	19	2	7	2	1	106	114
4	1	19	2	7	2	2	106	4
4	1	19	2	8	2	1	104	30
4	1	19	2	8	2	1	106	127
4	1	19	2	8	2	2	106	2
4	1	20	2	1	1	1	101	164
4	1	20	2	1	1	1	102	2
4	1	20	2	1	1	1	103	2
4	1	20	2	1	1	1	105	1
4	1	20	2	1	1	1	106	134
4	1	20	2	1	1	2	101	3
4	1	20	2	1	1	2	102	3
4	1	20	2	1	1	2	106	1
4	1	20	2	1	2	1	101	214
4	1	20	2	1	2	1	102	1
4	1	20	2	1	2	1	103	3
4	1	20	2	1	2	1	104	1
4	1	20	2	1	2	1	105	5
4	1	20	2	1	2	1	106	147
4	1	20	2	1	2	2	102	2
4	1	20	2	1	2	2	106	4
4	1	20	2	2	1	1	101	1400
4	1	20	2	2	1	1	102	18
4	1	20	2	2	1	1	103	17
4	1	20	2	2	1	1	104	67
4	1	20	2	2	1	1	105	24
4	1	20	2	2	1	1	106	1047
4	1	20	2	2	1	2	101	44
4	1	20	2	2	1	2	102	6
4	1	20	2	2	1	2	103	10
4	1	20	2	2	1	2	104	1
4	1	20	2	2	1	2	105	1
4	1	20	2	2	1	2	106	151
4	1	20	2	2	2	1	101	1795
4	1	20	2	2	2	1	102	37
4	1	20	2	2	2	1	103	18
4	1	20	2	2	2	1	104	73
4	1	20	2	2	2	1	105	36
4	1	20	2	2	2	1	106	1458
4	1	20	2	2	2	2	101	86
4	1	20	2	2	2	2	102	3
4	1	20	2	2	2	2	103	6
4	1	20	2	2	2	2	104	1
4	1	20	2	2	2	2	105	1
4	1	20	2	2	2	2	106	188
4	1	20	2	3	1	1	101	892
4	1	20	2	3	1	1	102	4
4	1	20	2	3	1	1	103	18
4	1	20	2	3	1	1	104	13
4	1	20	2	3	1	1	105	10
4	1	20	2	3	1	1	106	585
4	1	20	2	3	1	2	101	24
4	1	20	2	3	1	2	102	4
4	1	20	2	3	1	2	103	6
4	1	20	2	3	1	2	104	3
4	1	20	2	3	1	2	105	1
4	1	20	2	3	1	2	106	86
4	1	20	2	3	2	1	101	1055
4	1	20	2	3	2	1	102	14
4	1	20	2	3	2	1	103	15
4	1	20	2	3	2	1	104	19
4	1	20	2	3	2	1	105	22
4	1	20	2	3	2	1	106	862
4	1	20	2	3	2	2	101	32
4	1	20	2	3	2	2	102	6
4	1	20	2	3	2	2	103	9
4	1	20	2	3	2	2	104	3
4	1	20	2	3	2	2	106	157
4	1	20	2	4	1	1	101	899
4	1	20	2	4	1	1	102	12
4	1	20	2	4	1	1	103	6
4	1	20	2	4	1	1	104	6
4	1	20	2	4	1	1	105	9
4	1	20	2	4	1	1	106	818
4	1	20	2	4	1	2	101	20
4	1	20	2	4	1	2	102	3
4	1	20	2	4	1	2	106	29
4	1	20	2	4	2	1	101	923
4	1	20	2	4	2	1	102	15
4	1	20	2	4	2	1	103	5
4	1	20	2	4	2	1	104	18
4	1	20	2	4	2	1	105	11
4	1	20	2	4	2	1	106	1098
4	1	20	2	4	2	2	101	14
4	1	20	2	4	2	2	103	1
4	1	20	2	4	2	2	106	26
4	1	20	2	6	2	1	101	47
4	1	20	2	6	2	1	103	1
4	1	20	2	6	2	1	105	2
4	1	20	2	6	2	1	106	28
4	1	20	2	6	2	2	101	34
4	1	20	2	6	2	2	106	62
4	1	20	2	7	2	1	104	43
4	1	20	2	7	2	1	106	149
4	1	20	2	7	2	2	106	5
4	1	20	2	8	2	1	104	13
4	1	20	2	8	2	1	106	157
4	1	20	2	8	2	2	106	2
4	1	21	2	1	1	1	101	142
4	1	21	2	1	1	1	102	3
4	1	21	2	1	1	1	105	1
4	1	21	2	1	1	1	106	118
4	1	21	2	1	1	2	101	1
4	1	21	2	1	1	2	102	4
4	1	21	2	1	1	2	104	1
4	1	21	2	1	1	2	106	3
4	1	21	2	1	2	1	101	229
4	1	21	2	1	2	1	102	2
4	1	21	2	1	2	1	103	2
4	1	21	2	1	2	1	104	2
4	1	21	2	1	2	1	105	2
4	1	21	2	1	2	1	106	145
4	1	21	2	1	2	2	101	1
4	1	21	2	1	2	2	102	1
4	1	21	2	1	2	2	103	1
4	1	21	2	1	2	2	106	1
4	1	21	2	2	1	1	101	1436
4	1	21	2	2	1	1	102	20
4	1	21	2	2	1	1	103	16
4	1	21	2	2	1	1	104	59
4	1	21	2	2	1	1	105	17
4	1	21	2	2	1	1	106	927
4	1	21	2	2	1	2	101	41
4	1	21	2	2	1	2	102	9
4	1	21	2	2	1	2	103	4
4	1	21	2	2	1	2	104	1
4	1	21	2	2	1	2	106	126
4	1	21	2	2	2	1	101	1545
4	1	21	2	2	2	1	102	27
4	1	21	2	2	2	1	103	28
4	1	21	2	2	2	1	104	89
4	1	21	2	2	2	1	105	26
4	1	21	2	2	2	1	106	1119
4	1	21	2	2	2	2	101	44
4	1	21	2	2	2	2	102	3
4	1	21	2	2	2	2	103	7
4	1	21	2	2	2	2	104	3
4	1	21	2	2	2	2	105	1
4	1	21	2	2	2	2	106	141
4	1	21	2	3	1	1	101	961
4	1	21	2	3	1	1	102	9
4	1	21	2	3	1	1	103	10
4	1	21	2	3	1	1	104	6
4	1	21	2	3	1	1	105	13
4	1	21	2	3	1	1	106	505
4	1	21	2	3	1	2	101	21
4	1	21	2	3	1	2	102	2
4	1	21	2	3	1	2	103	4
4	1	21	2	3	1	2	104	3
4	1	21	2	3	1	2	106	82
4	1	21	2	3	2	1	101	982
4	1	21	2	3	2	1	102	12
4	1	21	2	3	2	1	103	13
4	1	21	2	3	2	1	104	16
4	1	21	2	3	2	1	105	13
4	1	21	2	3	2	1	106	639
4	1	21	2	3	2	2	101	18
4	1	21	2	3	2	2	102	5
4	1	21	2	3	2	2	103	5
4	1	21	2	3	2	2	104	4
4	1	21	2	3	2	2	106	90
4	1	21	2	4	1	1	101	833
4	1	21	2	4	1	1	102	3
4	1	21	2	4	1	1	103	7
4	1	21	2	4	1	1	104	10
4	1	21	2	4	1	1	105	4
4	1	21	2	4	1	1	106	607
4	1	21	2	4	1	2	101	13
4	1	21	2	4	1	2	102	4
4	1	21	2	4	1	2	106	29
4	1	21	2	4	2	1	101	767
4	1	21	2	4	2	1	102	5
4	1	21	2	4	2	1	103	5
4	1	21	2	4	2	1	104	16
4	1	21	2	4	2	1	105	2
4	1	21	2	4	2	1	106	783
4	1	21	2	4	2	2	101	16
4	1	21	2	4	2	2	102	3
4	1	21	2	4	2	2	106	19
4	1	21	2	6	2	1	101	50
4	1	21	2	6	2	1	103	1
4	1	21	2	6	2	1	106	28
4	1	21	2	6	2	2	101	33
4	1	21	2	6	2	2	103	1
4	1	21	2	6	2	2	106	60
4	1	21	2	7	2	1	104	24
4	1	21	2	7	2	1	106	66
4	1	21	2	7	2	2	106	3
4	1	21	2	8	2	1	104	24
4	1	21	2	8	2	1	106	99
4	1	21	2	8	2	2	106	2
4	1	22	2	1	1	1	101	81
4	1	22	2	1	1	1	102	2
4	1	22	2	1	1	1	103	1
4	1	22	2	1	1	1	105	2
4	1	22	2	1	1	1	106	59
4	1	22	2	1	1	2	101	2
4	1	22	2	1	1	2	102	3
4	1	22	2	1	1	2	106	1
4	1	22	2	1	2	1	101	126
4	1	22	2	1	2	1	102	2
4	1	22	2	1	2	1	103	1
4	1	22	2	1	2	1	104	2
4	1	22	2	1	2	1	105	2
4	1	22	2	1	2	1	106	81
4	1	22	2	1	2	2	101	1
4	1	22	2	1	2	2	102	1
4	1	22	2	1	2	2	106	2
4	1	22	2	2	1	1	101	897
4	1	22	2	2	1	1	102	16
4	1	22	2	2	1	1	103	12
4	1	22	2	2	1	1	104	18
4	1	22	2	2	1	1	105	12
4	1	22	2	2	1	1	106	519
4	1	22	2	2	1	2	101	34
4	1	22	2	2	1	2	102	6
4	1	22	2	2	1	2	103	1
4	1	22	2	2	1	2	106	82
4	1	22	2	2	2	1	101	1057
4	1	22	2	2	2	1	102	15
4	1	22	2	2	2	1	103	14
4	1	22	2	2	2	1	104	21
4	1	22	2	2	2	1	105	19
4	1	22	2	2	2	1	106	727
4	1	22	2	2	2	2	101	27
4	1	22	2	2	2	2	102	4
4	1	22	2	2	2	2	103	5
4	1	22	2	2	2	2	104	1
4	1	22	2	2	2	2	106	112
4	1	22	2	3	1	1	101	701
4	1	22	2	3	1	1	102	5
4	1	22	2	3	1	1	103	8
4	1	22	2	3	1	1	104	67
4	1	22	2	3	1	1	105	14
4	1	22	2	3	1	1	106	352
4	1	22	2	3	1	2	101	16
4	1	22	2	3	1	2	103	1
4	1	22	2	3	1	2	104	4
4	1	22	2	3	1	2	106	60
4	1	22	2	3	2	1	101	787
4	1	22	2	3	2	1	102	11
4	1	22	2	3	2	1	103	8
4	1	22	2	3	2	1	104	14
4	1	22	2	3	2	1	105	12
4	1	22	2	3	2	1	106	415
4	1	22	2	3	2	2	101	24
4	1	22	2	3	2	2	102	5
4	1	22	2	3	2	2	103	5
4	1	22	2	3	2	2	104	1
4	1	22	2	3	2	2	106	64
4	1	22	2	4	1	1	101	629
4	1	22	2	4	1	1	102	5
4	1	22	2	4	1	1	103	7
4	1	22	2	4	1	1	104	4
4	1	22	2	4	1	1	105	7
4	1	22	2	4	1	1	106	410
4	1	22	2	4	1	2	101	8
4	1	22	2	4	1	2	102	2
4	1	22	2	4	1	2	106	18
4	1	22	2	4	2	1	101	631
4	1	22	2	4	2	1	102	1
4	1	22	2	4	2	1	103	8
4	1	22	2	4	2	1	104	11
4	1	22	2	4	2	1	105	3
4	1	22	2	4	2	1	106	472
4	1	22	2	4	2	2	101	15
4	1	22	2	4	2	2	106	30
4	1	22	2	6	2	1	101	46
4	1	22	2	6	2	1	103	1
4	1	22	2	6	2	1	105	1
4	1	22	2	6	2	1	106	54
4	1	22	2	6	2	2	101	28
4	1	22	2	6	2	2	102	1
4	1	22	2	6	2	2	103	2
4	1	22	2	6	2	2	106	47
4	1	22	2	7	2	1	104	19
4	1	22	2	7	2	1	106	34
4	1	22	2	7	2	2	106	2
4	1	22	2	8	2	1	104	17
4	1	22	2	8	2	1	106	42
4	1	22	2	8	2	2	106	1
4	1	23	2	1	1	1	101	55
4	1	23	2	1	1	1	102	4
4	1	23	2	1	1	1	105	4
4	1	23	2	1	1	1	106	30
4	1	23	2	1	1	2	102	2
4	1	23	2	1	2	1	101	75
4	1	23	2	1	2	1	102	1
4	1	23	2	1	2	1	104	1
4	1	23	2	1	2	1	105	4
4	1	23	2	1	2	1	106	48
4	1	23	2	1	2	2	102	3
4	1	23	2	2	1	1	101	631
4	1	23	2	2	1	1	102	8
4	1	23	2	2	1	1	103	7
4	1	23	2	2	1	1	104	15
4	1	23	2	2	1	1	105	11
4	1	23	2	2	1	1	106	345
4	1	23	2	2	1	2	101	24
4	1	23	2	2	1	2	102	5
4	1	23	2	2	1	2	103	2
4	1	23	2	2	1	2	105	1
4	1	23	2	2	1	2	106	78
4	1	23	2	2	2	1	101	736
4	1	23	2	2	2	1	102	7
4	1	23	2	2	2	1	103	15
4	1	23	2	2	2	1	104	18
4	1	23	2	2	2	1	105	13
4	1	23	2	2	2	1	106	504
4	1	23	2	2	2	2	101	36
4	1	23	2	2	2	2	102	5
4	1	23	2	2	2	2	103	2
4	1	23	2	2	2	2	106	99
4	1	23	2	3	1	1	101	493
4	1	23	2	3	1	1	102	14
4	1	23	2	3	1	1	103	4
4	1	23	2	3	1	1	104	1
4	1	23	2	3	1	1	105	4
4	1	23	2	3	1	1	106	251
4	1	23	2	3	1	2	101	13
4	1	23	2	3	1	2	103	1
4	1	23	2	3	1	2	104	2
4	1	23	2	3	1	2	106	29
4	1	23	2	3	2	1	101	501
4	1	23	2	3	2	1	102	10
4	1	23	2	3	2	1	103	7
4	1	23	2	3	2	1	104	14
4	1	23	2	3	2	1	105	3
4	1	23	2	3	2	1	106	280
4	1	23	2	3	2	2	101	15
4	1	23	2	3	2	2	102	7
4	1	23	2	3	2	2	104	1
4	1	23	2	3	2	2	106	43
4	1	23	2	4	1	1	101	476
4	1	23	2	4	1	1	102	7
4	1	23	2	4	1	1	103	4
4	1	23	2	4	1	1	104	5
4	1	23	2	4	1	1	105	4
4	1	23	2	4	1	1	106	306
4	1	23	2	4	1	2	101	4
4	1	23	2	4	1	2	102	5
4	1	23	2	4	1	2	106	26
4	1	23	2	4	2	1	101	432
4	1	23	2	4	2	1	102	4
4	1	23	2	4	2	1	103	2
4	1	23	2	4	2	1	104	1
4	1	23	2	4	2	1	105	3
4	1	23	2	4	2	1	106	382
4	1	23	2	4	2	2	101	11
4	1	23	2	4	2	2	102	4
4	1	23	2	4	2	2	106	17
4	1	23	2	6	2	1	101	38
4	1	23	2	6	2	1	102	1
4	1	23	2	6	2	1	104	2
4	1	23	2	6	2	1	106	27
4	1	23	2	6	2	2	101	14
4	1	23	2	6	2	2	106	43
4	1	23	2	7	2	1	104	9
4	1	23	2	7	2	1	106	26
4	1	23	2	8	2	1	104	10
4	1	23	2	8	2	1	106	28
4	1	23	2	8	2	2	106	2
5	1	0	4	1	1	1	101	56
5	1	0	4	1	1	1	105	1
5	1	0	4	1	1	1	106	27
5	1	0	4	1	1	2	102	3
5	1	0	4	1	2	1	101	70
5	1	0	4	1	2	1	105	2
5	1	0	4	1	2	1	106	62
5	1	0	4	1	2	2	106	1
5	1	0	4	2	1	1	101	589
5	1	0	4	2	1	1	102	14
5	1	0	4	2	1	1	103	8
5	1	0	4	2	1	1	104	10
5	1	0	4	2	1	1	105	8
5	1	0	4	2	1	1	106	320
5	1	0	4	2	1	2	101	25
5	1	0	4	2	1	2	102	6
5	1	0	4	2	1	2	103	2
5	1	0	4	2	1	2	104	3
5	1	0	4	2	1	2	106	68
5	1	0	4	2	2	1	101	728
5	1	0	4	2	2	1	102	7
5	1	0	4	2	2	1	103	5
5	1	0	4	2	2	1	104	7
5	1	0	4	2	2	1	105	9
5	1	0	4	2	2	1	106	411
5	1	0	4	2	2	2	101	46
5	1	0	4	2	2	2	102	6
5	1	0	4	2	2	2	103	3
5	1	0	4	2	2	2	104	2
5	1	0	4	2	2	2	105	1
5	1	0	4	2	2	2	106	77
5	1	0	4	3	1	1	101	441
5	1	0	4	3	1	1	102	8
5	1	0	4	3	1	1	103	3
5	1	0	4	3	1	1	104	1
5	1	0	4	3	1	1	105	3
5	1	0	4	3	1	1	106	200
5	1	0	4	3	1	2	101	3
5	1	0	4	3	1	2	102	1
5	1	0	4	3	1	2	103	2
5	1	0	4	3	1	2	104	3
5	1	0	4	3	1	2	106	36
5	1	0	4	3	2	1	101	544
5	1	0	4	3	2	1	102	3
5	1	0	4	3	2	1	103	6
5	1	0	4	3	2	1	104	7
5	1	0	4	3	2	1	105	9
5	1	0	4	3	2	1	106	257
5	1	0	4	3	2	2	101	18
5	1	0	4	3	2	2	102	6
5	1	0	4	3	2	2	103	2
5	1	0	4	3	2	2	106	46
5	1	0	4	4	1	1	101	388
5	1	0	4	4	1	1	102	1
5	1	0	4	4	1	1	103	3
5	1	0	4	4	1	1	104	6
5	1	0	4	4	1	1	105	2
5	1	0	4	4	1	1	106	261
5	1	0	4	4	1	2	101	15
5	1	0	4	4	1	2	102	1
5	1	0	4	4	1	2	106	16
5	1	0	4	4	2	1	101	428
5	1	0	4	4	2	1	102	1
5	1	0	4	4	2	1	103	3
5	1	0	4	4	2	1	104	2
5	1	0	4	4	2	1	106	320
5	1	0	4	4	2	2	101	10
5	1	0	4	4	2	2	102	2
5	1	0	4	4	2	2	106	13
5	1	0	4	6	2	1	101	21
5	1	0	4	6	2	1	106	8
5	1	0	4	6	2	2	101	9
5	1	0	4	6	2	2	106	15
5	1	0	4	7	2	1	104	19
5	1	0	4	7	2	1	106	21
5	1	0	4	7	2	2	106	1
5	1	0	4	8	2	1	104	8
5	1	0	4	8	2	1	106	23
5	1	1	4	1	1	1	101	45
5	1	1	4	1	1	1	103	1
5	1	1	4	1	1	1	105	2
5	1	1	4	1	1	1	106	25
5	1	1	4	1	1	2	102	1
5	1	1	4	1	1	2	106	1
5	1	1	4	1	2	1	101	67
5	1	1	4	1	2	1	102	1
5	1	1	4	1	2	1	106	31
5	1	1	4	1	2	2	101	1
5	1	1	4	1	2	2	102	2
5	1	1	4	2	1	1	101	471
5	1	1	4	2	1	1	102	7
5	1	1	4	2	1	1	103	9
5	1	1	4	2	1	1	104	12
5	1	1	4	2	1	1	105	7
5	1	1	4	2	1	1	106	336
5	1	1	4	2	1	2	101	40
5	1	1	4	2	1	2	102	4
5	1	1	4	2	1	2	103	2
5	1	1	4	2	1	2	104	1
5	1	1	4	2	1	2	106	66
5	1	1	4	2	2	1	101	580
5	1	1	4	2	2	1	102	8
5	1	1	4	2	2	1	103	8
5	1	1	4	2	2	1	104	10
5	1	1	4	2	2	1	105	11
5	1	1	4	2	2	1	106	413
5	1	1	4	2	2	2	101	37
5	1	1	4	2	2	2	102	6
5	1	1	4	2	2	2	103	1
5	1	1	4	2	2	2	106	68
5	1	1	4	3	1	1	101	347
5	1	1	4	3	1	1	102	5
5	1	1	4	3	1	1	103	4
5	1	1	4	3	1	1	104	41
5	1	1	4	3	1	1	105	1
5	1	1	4	3	1	1	106	153
5	1	1	4	3	1	2	101	13
5	1	1	4	3	1	2	102	1
5	1	1	4	3	1	2	106	56
5	1	1	4	3	2	1	101	452
5	1	1	4	3	2	1	102	5
5	1	1	4	3	2	1	103	3
5	1	1	4	3	2	1	104	6
5	1	1	4	3	2	1	105	5
5	1	1	4	3	2	1	106	218
5	1	1	4	3	2	2	101	10
5	1	1	4	3	2	2	102	4
5	1	1	4	3	2	2	103	2
5	1	1	4	3	2	2	106	29
5	1	1	4	4	1	1	101	342
5	1	1	4	4	1	1	102	1
5	1	1	4	4	1	1	103	6
5	1	1	4	4	1	1	104	1
5	1	1	4	4	1	1	105	3
5	1	1	4	4	1	1	106	224
5	1	1	4	4	1	2	101	6
5	1	1	4	4	1	2	106	16
5	1	1	4	4	2	1	101	345
5	1	1	4	4	2	1	102	2
5	1	1	4	4	2	1	103	3
5	1	1	4	4	2	1	104	6
5	1	1	4	4	2	1	105	2
5	1	1	4	4	2	1	106	207
5	1	1	4	4	2	2	101	8
5	1	1	4	4	2	2	102	1
5	1	1	4	4	2	2	106	9
5	1	1	4	6	2	1	101	13
5	1	1	4	6	2	1	105	1
5	1	1	4	6	2	1	106	7
5	1	1	4	6	2	2	101	6
5	1	1	4	6	2	2	106	12
5	1	1	4	7	2	1	104	14
5	1	1	4	7	2	1	106	18
5	1	1	4	7	2	2	106	4
5	1	1	4	8	2	1	104	9
5	1	1	4	8	2	1	106	12
5	1	2	4	1	1	1	101	27
5	1	2	4	1	1	1	103	1
5	1	2	4	1	1	1	106	14
5	1	2	4	1	1	2	106	1
5	1	2	4	1	2	1	101	49
5	1	2	4	1	2	1	103	1
5	1	2	4	1	2	1	105	2
5	1	2	4	1	2	1	106	40
5	1	2	4	1	2	2	101	1
5	1	2	4	2	1	1	101	422
5	1	2	4	2	1	1	102	7
5	1	2	4	2	1	1	103	3
